country,year,medals,iso3,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,gdi,gdi_group,gii,gii_rank,gnipc,hdi,hdi_f,ihdi,ineq_edu,ineq_inc,ineq_le,le,loss,mf,mmr,mys,phdi,pop_total,GDP (current US$),medals_per_capita,gdp per capita
Canada,1992,15,CAN,25.688,16.35045047,,29.66781214,17.10577011,0.984,,0.186,,34679.74117,0.873,0.864103644,,,,,77.853,,34.2741,6.898719254,11.09400005,0.614,28500059.5,594387000000.0,5.263146906763475e-07,20855.64066980281
Canada,2010,15,CAN,13.551,16.33329125,8.477409407,34.09586057,15.17741013,0.981,,0.137,,50038.23743,0.918,0.907538607,0.838,3.10034,17.68036842,4.6515198,81.336,8.71459695,42.3936,11.94033468,13.51200027,0.605,34196898.5,1617340000000.0,4.3863626989447593e-07,47294.93231674212
Canada,2010,15,CAN,13.551,16.33329125,8.477409407,34.09586057,15.17741013,0.981,,0.137,,50038.23743,0.918,0.907538607,0.838,3.10034,17.68036842,4.6515198,81.336,8.71459695,42.3936,11.94033468,13.51200027,0.605,34196898.5,1617340000000.0,4.3863626989447593e-07,47294.93231674212
Canada,2006,15,CAN,13.379,17.46512735,,33.51588171,15.28109305,0.98,,0.134,,50443.75544,0.913,0.901913254,,,,,80.54,,39.937,10.97050064,13.31999969,0.607,32759171.000000004,1319260000000.0,4.578870448217386e-07,40271.47085010179
Canada,2006,15,CAN,13.379,17.46512735,,33.51588171,15.28109305,0.98,,0.134,,50443.75544,0.913,0.901913254,,,,,80.54,,39.937,10.97050064,13.31999969,0.607,32759171.000000004,1319260000000.0,4.578870448217386e-07,40271.47085010179
Canada,2004,9,CAN,13.712,18.14893537,,32.00883002,15.44045857,0.98,,0.133,,47592.43468,0.906,0.895100467,,,,,80.029,,36.4446,10.65891053,13.05599976,0.616,32132677.5,1026690000000.0,2.8008870409258613e-07,31951.585733868582
Canada,2004,9,CAN,13.712,18.14893537,,32.00883002,15.44045857,0.98,,0.133,,47592.43468,0.906,0.895100467,,,,,80.029,,36.4446,10.65891053,13.05599976,0.616,32132677.5,1026690000000.0,2.8008870409258613e-07,31951.585733868582
Canada,1998,9,CAN,19.66,17.56971316,,29.5583239,15.89157963,0.976,,0.161,,39279.28779,0.883,0.870385313,,,,,78.674,,32.692,8.174504726,12.13799992,0.622,30329969.5,634000000000.0,2.9673620344392365e-07,20903.416998160847
Canada,1998,9,CAN,19.66,17.56971316,,29.5583239,15.89157963,0.976,,0.161,,39279.28779,0.883,0.870385313,,,,,78.674,,32.692,8.174504726,12.13799992,0.622,30329969.5,634000000000.0,2.9673620344392365e-07,20903.416998160847
Canada,1994,10,CAN,25.035,16.51521613,,29.30444698,16.88726044,0.98,,0.184,,36179.27482,0.877,0.866307281,,,,,77.901,,33.472,7.635242321,11.44200001,0.62,29147381.5,579944000000.0,3.430839919531022e-07,19896.95026292499
Canada,1994,10,CAN,25.035,16.51521613,,29.30444698,16.88726044,0.98,,0.184,,36179.27482,0.877,0.866307281,,,,,77.901,,33.472,7.635242321,11.44200001,0.62,29147381.5,579944000000.0,3.430839919531022e-07,19896.95026292499
New Zealand,2022,3,NZL,10.937,6.096112694,9.003633237,22.18649518,19.30005074,0.969,,0.078,,47291.33306,0.933,0.916992867,0.847,4.06167,18.09367371,4.855556,81.006,9.217577706,32.808,7.030437332,12.88299807,0.726,5131734.5,246734000000.0,5.845976638113293e-07,48080.03999427484
New Zealand,2020,15,NZL,11.865,6.722368292,8.69713337,21.38297872,19.1901207,0.969,,0.085,,45567.98605,0.94,0.923875787,0.856,4.06167,18.09367371,3.9360564,82.663,8.936170213,30.6568,7.030437332,12.93999958,0.739,5069895.0,212698000000.0,2.9586411552901984e-06,41953.137096527644
New Zealand,2018,2,NZL,13.548,7.378796766,,21.96162047,18.3230896,0.978,,0.103,,45071.63423,0.938,0.923380572,,,18.09367371,3.9533269,81.884,,30.9405,7.885250693,13.13499975,0.732,4900847.0,211847000000.0,4.080927235639064e-07,43226.60960442144
New Zealand,2016,16,NZL,16.369,7.314675988,,22.28144989,17.9842205,0.972,,0.126,,43205.92578,0.938,0.919403756,,,17.77709961,3.8256564,82.003,,31.6539,7.814351576,13.32999992,0.729,4714770.0,188898000000.0,3.3935907796138517e-06,40065.156942968584
New Zealand,2008,7,NZL,32.357,8.803825325,,22.7173913,19.31544495,0.968,,0.174,,35979.22746,0.92,0.903828357,,,,,80.246,,30.6075,9.548193911,13.34799995,0.711,4261824.0,133131000000.0,1.6424892252706822e-06,31238.033292787313
New Zealand,1992,9,NZL,33.276,7.97225697,,18.73479319,15.08668041,0.964,,0.214,,24193.34921,0.822,0.805176753,,,,,76.191,,24.4872,13.06200323,10.66699963,0.668,3532244.5,41649829860.0,2.547954990091994e-06,11791.32131425217
New Zealand,2004,4,NZL,27.052,8.780472626,,22.91666667,18.8857371,0.971,,0.183,,34814.91712,0.912,0.895496613,,,,,79.355,,31.0083,11.50958566,13.21999969,0.703,4083910.5,103905000000.0,9.794533939957793e-07,25442.52622578286
New Zealand,2000,4,NZL,28.517,8.362847077,,18.75,17.92928823,0.979,,0.181,,30279.43217,0.896,0.881481454,,,,,78.668,,23.9383,11.09167857,12.80299969,0.728,3857574.0,52623281957.0,1.036921132297138e-06,13641.548278010998
New Zealand,1996,5,NZL,32.945,7.858666467,,20.76566125,16.97283936,0.975,,0.213,,27564.0533,0.862,0.848990708,,,,,76.807,,28.3089,13.76503826,11.73499966,0.683,3729378.5,70140835299.0,1.3407059648142445e-06,18807.647252484563
United States of America,2022,22,USA,13.628,15.01337151,10.78706828,27.09677419,15.92300034,1.012,,0.173,,72993.29894,0.93,0.932285514,0.825,2.648709,23.92850304,5.7839928,77.979,11.29032258,31.219,21.08490543,13.90999985,0.678,341534045.5,26006900000000.0,6.441524729340636e-08,76147.31340158591
United States of America,2020,101,USA,14.719,14.03405337,11.67922478,25.72972973,16.62663078,1.003,,0.181,,67529.79373,0.925,0.924964826,0.811,2.57488,26.73274803,5.7300463,77.011,12.32432432,29.9647,21.08490543,13.68000031,0.687,339436158.5,21354100000000.0,2.9755227152678254e-07,62910.50456841651
United States of America,2018,19,USA,17.164,16.19135546,11.65731301,27.73019272,16.64285088,0.999,,0.195,,68421.04156,0.934,0.930348773,0.818,2.66507,26.62524033,5.6816287,78.8,12.41970021,31.058,19.45207752,13.5,0.675,335056497.5,20656500000000.0,5.6706854341781565e-08,61650.79666900058
United States of America,2016,110,USA,20.08,16.05369341,11.64947281,27.66415501,16.67295074,0.996,,0.214,,65448.40693,0.929,0.925427792,0.815,2.64304,26.45990562,5.8454728,78.686,12.27125942,30.9618,18.44739426,13.34000015,0.672,329179426.5,18804900000000.0,3.341642616295159e-07,57126.59566833531
United States of America,2014,24,USA,24.192,17.16800623,11.42897821,27.86177106,16.55954933,0.995,,0.221,,63487.01958,0.926,0.922683273,0.815,2.81442,25.80432892,5.6681857,78.879,11.98704104,30.1451,16.7838512,13.22000027,0.668,323115377.0,17608100000000.0,7.427687355157969e-08,54494.7757159821
United States of America,2012,6,USA,29.387,16.87687891,11.59266689,27.19393283,16.51126432,0.992,,0.235,,61373.27134,0.923,0.918085629,0.81,2.78943,26.25196838,5.7366023,78.817,12.24268689,29.1406,15.82092521,13.14000034,0.672,317115354.5,16254000000000.0,1.892055971070931e-08,51255.79625631152
United States of America,2010,32,USA,34.856,18.252019,11.49348079,27.96517954,16.39607477,0.992,,0.245,,59211.70567,0.919,0.913554755,0.807,2.88076,25.75728798,5.8423944,78.668,12.18715996,28.956,14.07504242,13.05000019,0.662,311062790.0,15049000000000.0,1.0287312088983707e-07,48379.299883473686
United States of America,2008,92,USA,40.059,19.34974482,,30.74398249,16.28088522,0.991,,0.255,,58996.06739,0.914,0.908033547,,,,,78.127,,32.7075,13.97374186,12.98999977,0.633,304970332.5,14769900000000.0,3.0166868772391166e-07,48430.61250884133
United States of America,2004,75,USA,40.173,20.79502834,,34.36464088,15.96799068,0.989,,0.26,,57883.25153,0.905,0.899050085,,,,,77.535,,37.4771,13.09521953,12.81999969,0.594,292786253.5,12217200000000.0,2.5615956727285356e-07,41727.36887047875
United States of America,2000,75,USA,47.501,21.2824599,,34.63687151,15.40754986,0.988,,0.276,,54984.28826,0.895,0.891937221,,,,,76.806,,37.5435,11.82541593,12.95999985,0.585,281484130.5,10251000000000.0,2.664448609119724e-07,36417.683589448396
United States of America,1996,79,USA,52.583,20.86732132,,31.57303371,15.84595966,0.99,,0.287,,47475.00733,0.89,0.884298216,,,,,76.175,,32.4607,11.12080021,13.1,0.609,270860696.0,8073120000000.0,2.916628405916819e-07,29805.431792879983
United States of America,1992,96,USA,59.872,20.27714559,,30.49886621,15.72849035,0.99,,0.291,,43265.89858,0.882,0.876264198,,,,,75.779,,31.0796,10.29962071,13.07499981,0.613,259606019.5,6520330000000.0,3.6979111726644687e-07,25116.251204645123
United States of America,2006,20,USA,40.349,20.19223901,,34.02854007,16.16569567,0.99,,0.254,,60735.11516,0.911,0.905461871,,,,,77.798,,37.6053,13.19618883,12.90999985,0.601,298730209.5,13815600000000.0,6.695004175665735e-08,46247.74984466377
United States of America,2002,27,USA,42.602,20.62182384,,33.51893096,15.68777027,0.989,,0.268,,55563.34575,0.898,0.894078885,,,,,76.988,,36.2661,12.88113739,12.88999977,0.597,287084338.0,10929100000000.0,9.404901774892367e-08,38069.30073628746
United States of America,1998,10,USA,49.861,20.78518036,,33.18435754,15.73243999,0.994,,0.281,,51531.55678,0.895,0.89102697,,,,,76.659,,35.5066,10.90258396,13.02999992,0.598,276119332.5,9062820000000.0,3.6216225461141876e-08,32822.11324337458
United States of America,1994,11,USA,56.951,20.45299079,,31.45434047,15.95798969,0.991,,0.293,,45015.83726,0.887,0.88208109,,,,,75.738,,32.7685,11.04920564,13.17000008,0.608,265474810.0,7287240000000.0,4.143519304147915e-08,27449.836012689866
ROC,2022,30,USA,13.628,15.01337151,10.78706828,27.09677419,15.92300034,1.012,,0.173,,72993.29894,0.93,0.932285514,0.825,2.648709,23.92850304,5.7839928,77.979,11.29032258,31.219,21.08490543,13.90999985,0.678,341534045.5,26006900000000.0,8.783897358191777e-08,76147.31340158591
ROC,2020,52,USA,14.719,14.03405337,11.67922478,25.72972973,16.62663078,1.003,,0.181,,67529.79373,0.925,0.924964826,0.811,2.57488,26.73274803,5.7300463,77.011,12.32432432,29.9647,21.08490543,13.68000031,0.687,339436158.5,21354100000000.0,1.5319522890487815e-07,62910.50456841651
Switzerland,2022,14,SUI,1.386,3.754820106,7.589926526,23.80952381,16.66753006,0.98,,0.008,,82399.82968,0.966,0.951503133,0.89,1.761766337,17.66895294,3.3390603,83.2,7.867494824,38.6186,7.378754713,13.94912109,0.736,8792182.0,818427000000.0,1.5923237257827465e-06,93085.76642294256
Switzerland,2020,10,SUI,1.671,3.962233289,7.80662061,24.0913811,16.43366051,0.97,,0.012,,74518.43775,0.963,0.939906469,0.885,2.01457,17.95899773,3.4462941,83.063,8.099688474,38.8436,7.378754713,13.90448897,0.731,8640581.5,741999000000.0,1.1573295153804175e-06,85873.73430827544
Switzerland,2018,13,SUI,2.334,4.329001787,7.365603,23.28482328,16.25905037,0.967,,0.031,,77788.62854,0.962,0.938678039,0.889,1.82879,16.9321804,3.3358386,83.564,7.588357588,36.8805,7.434867581,13.80000019,0.738,8516344.5,725569000000.0,1.526476529924312e-06,85197.23456466563
Switzerland,2016,5,SUI,2.829,4.67843989,7.245019057,24.60896767,16.1342907,0.965,,0.038,,79016.00197,0.959,0.934490713,0.887,1.93114,16.45506287,3.3488543,83.446,7.507820647,38.8427,8.056412169,13.67000008,0.723,8374900.999999999,687895000000.0,5.970219827076166e-07,82137.68735893117
Switzerland,2014,10,SUI,2.963,4.790193106,7.389523057,24.16317992,16.08971977,0.966,,0.041,,79041.54726,0.956,0.932282863,0.884,2.27133,16.23862267,3.6586165,83.084,7.531380753,38.0457,6.7010067,13.64000034,0.725,8190235.5,726538000000.0,1.2209661126349786e-06,88707.82775415921
Switzerland,2010,9,SUI,3.96,5.757043683,7.610542803,24.12698413,15.6798296,0.964,,0.056,,81900.20392,0.945,0.919242114,0.87,2.34789,16.79547691,3.6882615,82.287,7.936507937,36.7873,8.119125216,13.31999969,0.717,7825753.5,598851000000.0,1.1500490016712128e-06,76523.11052220083
Switzerland,2008,6,SUI,4.259,5.851900321,,23.23340471,15.48637962,0.956,,0.06,,72847.79552,0.934,0.902384202,,,,,81.971,,35.0443,8.244287093,12.80656555,0.717,7641728.0,567268000000.0,7.851627275925026e-07,74232.94835932397
Switzerland,2006,11,SUI,4.516,6.068834691,,22.87581699,15.31324959,0.957,,0.069,,80425.10407,0.918,0.888723186,,,,,81.549,,34.1364,8.906438002,11.73969635,0.708,7478509.0,441635000000.0,1.4708814283702808e-06,59053.88360166445
Switzerland,2004,3,SUI,5.182,6.128149932,,20.86092715,15.18083,0.951,,0.077,,75988.94832,0.906,0.871841651,,,,,81.055,,30.3714,8.942372527,11.09254507,0.717,7384194.5,403913000000.0,4.0627315545385487e-07,54699.66967961096
Switzerland,2002,6,SUI,5.4,5.973602621,,20.20089286,14.96234989,0.945,,0.085,,72444.27042,0.896,0.859159432,,,,,80.444,,29.3711,9.188787676,10.86511172,0.715,7278752.0,309301000000.0,8.243171356847987e-07,42493.68573074065
Switzerland,2000,7,SUI,5.939,6.073564698,,20.96412556,15.03796959,0.946,,0.093,,74302.98283,0.892,0.853769079,,,,,79.834,,30.7715,7.9042388,10.63767836,0.705,7184006.5,279216000000.0,9.743866462258908e-07,38866.33454465833
Switzerland,1998,5,SUI,5.584,6.277674822,,20.42889391,14.9298296,0.952,,0.095,,70277.91663,0.886,0.856896349,,,,,79.475,,29.5616,7.863416626,10.57565108,0.705,7110291.0,303459000000.0,7.032060994409371e-07,42678.84394604946
Switzerland,1996,5,SUI,5.62,6.239027986,,19.88571429,14.45893955,0.944,,0.098,,66027.44431,0.875,0.844339358,,,,,79.049,,28.6286,9.574491401,10.5136238,0.701,7071883.5,340104000000.0,7.070252217814391e-07,48092.421205750914
Switzerland,1994,5,SUI,6.09,6.10303484,,20.22988506,14.25086021,0.943,,0.11,,65583.71317,0.87,0.838516925,,,,,78.495,,29.3897,10.61132223,10.49294804,0.694,6993587.5,301375000000.0,7.149406509892098e-07,43093.04773837462
Switzerland,1992,2,SUI,7.551,6.695227929,,20.04634994,13.8107996,0.947,,0.12,,66206.39259,0.863,0.833316074,,,,,77.944,,28.336,9.861214998,10.5136238,0.69,6875050.5,279921000000.0,2.9090695406528286e-07,40715.48274445402
People's Republic of China,2022,13,CHN,5.463,7.960332773,15.25097513,18.71859296,15.4787495,0.975,,0.138,,20888.85431,0.796,0.784649032,0.669,10.293139,30.2875576,5.1722288,78.202,15.95477387,24.4713,23.04763188,8.036181597,0.647,1425179569.0,17881800000000.0,9.121657567068308e-09,12547.050483292467
People's Republic of China,2020,70,CHN,6.737,7.653495032,15.49062839,18.06615776,15.21793605,0.971,,0.154,,18683.02015,0.786,0.772461795,0.658,10.293139,30.56137848,5.6173677,78.019,16.28498728,23.6865,23.04763188,7.949999809,0.644,1426106093.0,14687700000000.0,4.908470719225796e-08,10299.163626110389
People's Republic of China,2018,6,CHN,8.691,7.291803707,16.07444462,17.3126615,14.70941905,0.951,,0.163,,17412.53887,0.774,0.752418824,0.643,10.293139,31.73748016,6.1927147,77.709,16.9250646,22.5642,20.35598388,7.816520214,0.64,1419008956.0,13894900000000.0,4.228303122845124e-09,9791.974843603453
People's Republic of China,2016,50,CHN,10.747,6.96396716,16.47838029,17.2823219,14.21789447,0.951,,0.192,,15406.83992,0.758,0.736581261,0.628,11.6796,30.80799866,6.9475422,77.214,17.15039578,23.0065,23.31290426,7.627390146,0.627,1404052632.0,11233300000000.0,3.5611200649065126e-08,8000.626005022866
People's Republic of China,2014,6,CHN,12.049,7.212194496,16.10214686,17.52021563,13.7427945,0.95,,0.21,,13714.12598,0.742,0.721163948,0.619,11.6796,28.86303139,7.7638092,76.714,16.57681941,23.2226,25.82246546,7.438260078,0.612,1387951972.0,10475600000000.0,4.322916153470475e-09,7547.523409549218
People's Republic of China,2012,6,CHN,12.534,7.15613383,,16.4137931,13.28357029,0.951,,0.227,,11957.04078,0.725,0.705238738,,,,8.7086945,76.2,,21.178,28.44408004,7.249130011,0.606,1369520865.0,8532190000000.0,4.381094259560624e-09,6230.05477174676
People's Republic of China,2008,83,CHN,11.026,5.639515012,,11.32075472,12.51947975,0.954,,0.23,,8620.652308,0.689,0.671610733,,,,,74.833,,13.8165,38.17672155,6.871999931,0.611,1333821016.0,4594340000000.0,6.222723964037465e-08,3444.495134570589
People's Republic of China,2004,51,CHN,5.638,4.023198387,,8.878504673,11.19850826,0.937,,0.204,,5553.125764,0.642,0.619729749,,,,,73.727,,11.3185,48.77666629,6.495999908,0.585,1302100316.0,1955350000000.0,3.9167489150659265e-08,1501.6892139361096
People's Republic of China,2000,44,CHN,6.444,2.886820099,,6.52173913,9.904560328,0.917,,0.224,,3945.034126,0.598,0.570384515,,,,,72.288,,8.4808,58.06376653,6.119999886,0.559,1269581176.0,1211330000000.0,3.4657098602098364e-08,954.1178011290867
People's Republic of China,1996,46,CHN,7.318,2.856648559,,6.306306306,8.975049973,0.92,,,,2967.391299,0.555,0.531773,,,,,70.823,,8.1775,66.49893596,5.327999878,0.52,1230944812.0,863749000000.0,3.7369668852383935e-08,701.6959587299516
People's Republic of China,1992,50,CHN,16.081,2.306772018,,4.892367906,8.599749565,0.903,,,,1997.708214,0.511,0.476800293,,,,,69.059,,6.2529,89.69512134,4.53599987,0.486,1184574237.0,426916000000.0,4.220925834638087e-08,360.3961547240707
People's Republic of China,2010,7,CHN,12.158,6.394178085,,14.22535211,13.04319954,0.961,,0.226,,10222.51319,0.71,0.694981521,,,,9.9223442,75.668,,18.0852,33.22315057,7.059999943,0.609,1351561514.0,6087190000000.0,5.179194529802215e-09,4503.820164266678
People's Republic of China,2006,9,CHN,8.5,4.945851144,,10.21021021,11.89054012,0.949,,0.223,,6897.881656,0.666,0.647517946,,,,,74.404,,12.5451,42.55417427,6.68399992,0.598,1318054036.0,2752120000000.0,6.8282481250260364e-09,2088.0175810940727
People's Republic of China,2002,5,CHN,6.122,3.203187394,,7.269789984,10.5064764,0.926,,0.213,,4606.563715,0.619,0.593434651,,,,,73.034,,9.2563,53.82001374,6.307999897,0.574,1286866839.0,1470560000000.0,3.885405893188922e-09,1142.7444980575804
People's Republic of China,1998,6,CHN,4.673,2.698500297,,6.25,9.392760038,0.925,,0.207,,3421.572751,0.576,0.555306098,,,,,71.601,,8.1962,63.09101043,5.723999882,0.54,1250847127.0,1029060000000.0,4.796749235368392e-09,822.690461358033
People's Republic of China,1994,3,CHN,8.754,2.570838198,,5.639097744,8.580659866,0.912,,,,2513.799067,0.532,0.505546681,,,,,69.835,,7.1446,79.01435715,4.931999874,0.502,1209003097.0,564322000000.0,2.481383221799969e-09,466.7663808308673
France,2022,14,FRA,3.979,4.541497972,9.868018653,12.55458515,16.09511948,0.992,,0.041,,55176.22481,0.916,0.911735438,0.824,7.78702125,17.88709641,3.9299383,82.475,10.04366812,17.2703,7.909078636,11.7656677,0.801,66277408.50000001,2796300000000.0,2.1123336468413665e-07,42190.84697616081
France,2020,24,FRA,5.616,4.350027442,9.647745287,12.10121012,15.95796013,0.991,,0.056,,51177.98135,0.909,0.904035339,0.82,7.73526,17.48441696,3.7235589,82.199,9.790979098,16.6547,7.909078636,11.68757451,0.799,65905277.5,2647930000000.0,3.6415900077197913e-07,40177.814288089445
France,2018,14,FRA,6.397,5.008566876,10.25086001,12.95279912,15.84354973,0.987,,0.065,,55177.99975,0.911,0.904314157,0.816,9.48623,17.30926704,3.957083,82.568,10.42810099,17.5085,7.802403149,11.50999975,0.793,65519542.5,2781580000000.0,2.1367670569433538e-07,42454.20364466067
France,2016,40,FRA,7.557,5.222745065,9.326550137,12.81767956,15.62283039,0.986,,0.092,,53611.49008,0.905,0.897228372,0.819,7.39171,16.71428871,3.8736517,82.401,9.502762431,16.9698,7.639073486,11.35000038,0.789,65086855.5,2470410000000.0,6.145634121162913e-07,37955.589973155176
France,2014,15,FRA,8.843,5.139961569,9.431129003,13.55555556,15.44229031,0.986,,0.101,,52113.48233,0.9,0.892770141,0.814,7.49835,16.95689011,3.8381469,82.437,9.555555556,18.4322,8.679655178,11.22999954,0.778,64692492.5,2861240000000.0,2.3186616283179998e-07,44228.31598272396
France,2012,7,FRA,9.873,5.651363527,9.586526013,14.10974244,15.48921013,0.986,,0.11,,51449.90852,0.893,0.885404967,0.805,6.79439,18.07964134,3.8855467,81.739,9.854423292,18.7322,8.973588319,10.93999958,0.767,64058465.5,2683010000000.0,1.0927517456689624e-07,41883.76944496118
France,2010,13,FRA,10.611,6.028662189,10.09840604,14.07657658,15.38066006,0.986,,0.129,,51165.21371,0.888,0.880688363,0.797,8.69828,17.56468391,4.0322542,81.405,10.24774775,18.2839,9.256813089,10.77999973,0.763,63417362.5,2646230000000.0,2.0499118045156798e-07,41727.216265104056
France,2008,36,FRA,10.954,6.304073869,,16.40271493,15.2978096,0.986,,0.133,,51950.26313,0.884,0.876958837,,,,,81.039,,22.1134,9.757087625,10.64999962,0.739,62780190.0,2926800000000.0,5.734292935398889e-07,46619.80156479297
France,2004,27,FRA,10.956,6.877229117,,16.3406214,14.85523987,0.984,,0.158,,49800.15782,0.869,0.860707221,,,,,80.336,,21.406,8.878176735,10.23999977,0.727,61175246.5,2109790000000.0,4.4135498497746145e-07,34487.64199094809
France,2000,30,FRA,11.871,6.922970492,,15.96244131,14.93727016,0.982,,0.195,,47970.93762,0.852,0.843051419,,,,,79.044,,20.5565,9.361387196,9.471428462,0.716,59483716.5,1360960000000.0,5.043397044634896e-07,22879.538806221026
